LAB_0005,VAR_0001,VAR_0002,VAR_0003,VAR_0004,VAR_0005,VAR_0006,VAR_0007,VAR_0008,VAR_0009,VAR_0010,VAR_0011,VAR_0012,VAR_0013,VAR_0014,VAR_0015,VAR_0016,VAR_0017,VAR_0018,VAR_0019,VAR_0020,VAR_0021
705374,0,0,0,0,0,5917,497,71,26,2,3900,7.3170743,0.80733174,1881145.1,1149794.5,0.35788572,1692.2289,8,111541.25,1974396.2,937190.8
706057,2,2,2,0,0,8842,1239,83,11,6,3002,14.773242,0.4342356,994004.44,6615346.5,0.22035496,97.26881,0,82137.26,1816728.4,8218827
709550,0,0,1,0,0,5201,7978,55,9,0,2484,17.90554,0.16605502,441655.7,5630888,0.21415338,363.36133,6,179424.52,2357411.5,9116847
709705,1,2,0,0,0,7400,2975,98,30,2,406,2.7554672,0.44520968,1283076.9,5076738,0.5601385,1032.6846,11,13924.432,1553222,10081792
711399,0,1,0,0,0,1470,2803,30,30,7,4556,3.9008198,0.14802156,1775610.2,8012994,0.893057,209.56754,3,52210.848,2254341.5,12940085
713144,1,0,1,0,0,915,8273,12,54,7,3882,24.054392,0.5104349,1906962.2,3606875.8,0.8704594,142.03337,4,2294.8442,2290331.5,8418400
713748,1,1,2,0,0,7083,8182,42,41,5,4232,14.473875,0.22096604,2302170,2566935.8,0.25055107,23.1524,1,49826.215,1714112.5,11344823
714649,2,0,1,0,0,5675,2261,95,43,5,1094,12.185802,0.75010985,2384362.8,8338020.5,0.04379411,322.82425,5,221755.69,2617448.2,7852574.5
714668,2,1,1,0,0,511,6306,17,12,3,3109,26.877106,0.2754111,85002.56,341038.44,0.6304319,1265.9541,8,24686.19,411837.62,2077767.9
716280,2,0,0,0,0,8397,3541,60,45,3,2104,1.7341571,0.7349073,1192231.1,4544826,0.00912438,285.7253,10,133493.7,3149987,4490212
716735,0,0,1,0,0,4790,2560,41,49,4,3056,10.427875,0.44950625,2083895,5164290.5,0.7316925,1363.5747,8,178289.45,2467570.5,3164766
719304,2,1,2,0,0,6551,7682,42,24,5,1933,29.615559,0.75897616,152689.11,4996463,0.83236283,141.33214,4,64005.926,2624260,1496324.2
724314,0,2,0,0,0,7282,3239,15,13,6,4558,25.494263,0.34459108,2513565.8,1808897.9,0.45984495,284.3664,7,223920.17,2057969.5,3116384.2
724623,2,2,2,0,0,9689,3669,51,13,5,1698,15.949258,0.31695795,866594.5,2388667.5,1.0173721,658.7432,7,149261.95,2495000.2,10001677
724868,2,0,1,0,0,1219,4520,96,35,6,4821,21.890715,0.90185237,1085462.8,7591783,0.9397441,1616.7112,6,147735.48,1900664.1,7213526.5
725805,1,0,1,0,0,8517,4589,67,36,7,4527,32.649796,0.19795822,1781167.6,8325362,0.26825485,293.92535,5,132705.17,3546500,5196571
726747,1,1,1,0,0,3162,8055,63,34,4,3425,4.1341743,0.5895237,271934.75,8652233,0.88981414,1447.5527,3,187713.2,3183785.2,6341311
728637,1,2,2,0,0,6588,4009,43,36,6,2502,19.245289,0.33364865,288255.12,2391125,0.31179914,289.0934,9,12279.379,934273.8,2609590.2
728716,2,1,1,0,0,9391,2025,64,29,4,3629,27.940434,0.04918676,2036813,5317291.5,1.013343,167.38475,2,58614.844,844756.25,5275252
730808,0,1,1,0,0,611,7203,44,10,5,2674,20.925768,0.661136,2068565.4,1976068,0.031426106,1524.2081,11,205215.58,1923755.2,11866406
730874,2,1,2,0,0,7565,6911,70,25,3,3324,19.583984,0.4437489,1661767.5,2952693,0.8247497,786.9096,0,47431.953,1723340.4,9007578
731942,1,1,0,0,0,7899,2336,25,36,6,2899,25.204674,0.69023,1227583.9,5007840.5,0.45965162,1397.3905,4,8350.007,1759658.8,5146529
734839,2,2,0,0,0,3322,1302,9,10,1,516,2.863146,0.42337513,718764.8,777169,0.30196556,1392.5554,4,205652.53,3286585.2,11628730
734880,2,0,2,0,0,2082,9122,36,45,5,4193,29.543612,0.6020692,1234534,1916333.5,0.018434534,1553.8959,0,95225.74,54684.805,4716402.5
736768,1,1,1,0,0,7829,1846,2,23,3,1676,10.795975,0.041876603,2615637.5,3393580.2,0.21784155,1322.3654,1,92611,1160823,295907.94
738664,2,0,0,0,0,5363,2965,29,31,2,719,17.346813,0.8657895,2477133.2,122009.44,0.5928611,1069.0156,6,169037.52,3000651.8,5617847
739212,2,2,1,0,0,3328,9704,13,23,2,3368,34.950283,0.21793127,2133844.2,4910935.5,0.630764,148.73213,7,152264.4,3153562.2,267750.9
739860,2,2,2,0,0,9209,6932,96,52,0,1757,23.322887,0.53272456,512747.06,3671001.5,0.47589186,1195.8497,10,222781.72,2041626,10874007
741641,0,0,2,0,0,578,7747,57,23,5,2089,1.5187049,0.09359239,2218690.8,3002771,0.97604173,1026.4573,3,207694.56,1239341.8,5565562.5
741700,1,1,1,0,0,4742,436,30,46,2,2505,3.2238173,0.04198157,898974.9,2245301,0.56087226,639.43774,11,165038.28,2686698.5,7334223
743033,1,2,1,0,0,3075,6252,93,23,0,1795,2.9474833,0.937685,1719709.1,3024069.5,0.42680588,1361.9795,7,93891.164,157682.83,12079635
743553,0,0,0,0,0,728,8156,1,29,1,2425,1.8449259,0.9169475,777185.2,8714238,0.106309526,371.13028,1,165486.28,169265.53,304266.3
744319,2,0,1,0,0,682,8974,86,32,2,4955,31.91465,0.43984056,468533.75,8993483,0.97528464,374.92947,7,220003.17,2474628.2,7031487.5
745694,2,1,2,0,0,5460,2720,28,32,0,338,13.249399,0.85921186,698371.94,2205269.2,0.71870583,589.70233,10,65934.08,530234.06,6765588.5
746455,2,1,0,0,0,4556,5237,84,5,3,1261,33.621357,0.02102367,533868.8,8707276,0.9505448,468.81076,9,194052.8,3018727.8,11768652
747685,0,2,0,0,0,9408,4206,7,40,7,3366,9.758406,0.3951816,2270182,7372680,0.9136709,1093.2384,8,159540.5,864813.2,5617160.5
748106,1,2,0,0,0,1005,5482,1,16,6,3457,34.692867,0.11186524,232282.25,5058480,0.88649046,893.8719,2,105929.81,1321385.1,11071455
748385,0,2,2,0,0,1518,4860,46,25,3,1974,34.667736,0.9379799,844163.56,3586001.2,0.8320328,1400.9785,8,53484.637,2286005,2057206.5
750129,0,2,2,0,0,5137,1539,99,11,4,2979,33.113995,0.78358847,1206941.2,1333643.9,1.0209526,1637.11,3,180881.83,1379648.6,1781207.1
751553,2,1,2,0,0,8154,7549,1,21,6,4767,30.239283,0.449437,216038.34,3591438.2,0.8654295,687.89984,0,171749.47,539264.7,3745174.2
752179,0,1,2,0,0,1331,373,73,45,6,4984,28.444368,0.27826503,2058540.9,8883252,0.49778447,1247.4302,6,80086.016,458294.78,2675941.5
752583,0,2,1,0,0,2462,5573,66,18,7,1821,26.401356,0.40730163,2385661.8,8020475,0.38049054,282.2539,5,183460.67,1695225.6,4995685.5
753035,1,1,0,0,0,1919,9638,16,36,6,2872,17.409185,0.10115968,1705986.2,98017.46,0.15254301,1618.6929,0,27892.318,1348438,483073.6
753123,2,1,1,0,0,5664,6417,49,40,5,2187,3.960427,0.5505996,678332.94,5839317,0.039920717,840.8219,5,204515.69,103914.875,7351187.5
753182,2,1,1,0,0,1023,8550,72,19,4,3277,35.932636,0.8185801,795754.4,1943610.2,0.59216523,888.9466,4,141404.27,2508763,2010370.2
753665,2,0,0,0,0,6314,6278,4,13,3,887,19.110874,0.000255672,1948186.4,106843.836,0.272654,1094.1754,10,33407.77,1155930.2,10044587
754059,2,2,1,0,0,4414,2860,53,36,5,2708,30.091803,0.8247525,2410956.8,8563698,0.29763374,1220.9062,6,210477.88,1612418.4,5627808.5
754812,1,2,2,0,0,1829,6048,86,7,4,3113,12.022049,0.31348076,1916537.2,8704821,0.053545803,1528.0988,6,140403.5,1001018.4,7551519
754940,2,2,0,0,0,8400,5557,95,12,0,4508,20.035019,0.2523924,528827.1,4744986,0.38092577,763.77985,11,89087.19,235944.33,2937091.5
755940,2,1,1,0,0,8638,2969,83,18,1,2023,10.745028,0.108271286,1662469.9,5066507,0.6112905,808.2974,8,19165.023,2850608.2,2823335.2
758230,0,2,2,0,0,8911,5947,29,36,3,2789,15.130131,0.3286315,1352661.6,7725106.5,0.34114003,808.87305,4,156628.73,2205478.2,10613038
759282,2,1,2,0,0,1005,9579,44,4,2,3371,6.359867,0.94079316,2249048.8,3856509.8,0.3967342,1409.4489,11,164930.1,2707457.8,3385218
760132,0,0,1,0,0,7982,2509,84,52,1,2047,36.4229,0.97768736,1834522.2,4758352.5,0.19740488,1474.074,10,145501.39,3443717.8,5079317.5
760541,1,2,2,0,0,7863,8457,60,12,6,3634,3.310796,0.47539717,2482442.5,5369449,0.15639885,371.25583,0,49383.105,2693535,6600419.5
760542,1,2,2,0,0,6985,7141,87,17,1,683,6.5466557,0.041916966,1178026,2457303,0.6571757,1305.085,5,175356.14,1231965.9,2187571.2
760898,2,1,1,0,0,7173,786,13,34,3,1089,2.5988863,0.057770424,1629601.8,541091.56,0.04748339,464.65955,3,52304.36,1400774.5,12463134
761160,2,2,0,0,0,8422,5645,5,5,1,1391,25.795301,0.7935379,650622.9,2809583.8,0.9255145,1162.9287,0,190905.72,1076187.6,4191333.5
761328,2,1,2,0,0,989,4223,88,23,7,2826,36.42234,0.6420224,369495.5,444015,0.012434249,1643.4688,10,36950.395,2946081.8,2258286.8
761960,0,2,1,0,0,4153,7555,70,13,3,3626,26.04606,0.6743481,2157275,8474706,0.9673884,1579.122,7,205254.48,1169085.4,2539873.5
764336,2,0,0,0,0,7073,8729,94,16,1,962,27.210268,0.28216553,398219.12,2979119.5,0.51036066,1212.7115,1,223730.44,91155.31,4704666
765495,2,0,2,0,0,6176,8857,97,12,0,2796,36.58474,0.3922448,1087066.9,4937447.5,0.15087228,174.8724,10,165445.64,463847.4,7297474
765888,0,1,2,0,0,2278,370,48,2,2,100,6.73997,0.7709518,1462624,3910394.8,0.051110473,1277.297,2,148857.06,418463.25,12263364
766709,0,2,0,0,0,7720,9694,43,1,0,3120,15.53701,0.10637107,721502.94,6667419,0.16467595,189.13382,9,144968.48,3017042.8,7636169
767403,2,1,2,0,0,4618,9018,70,9,4,4169,17.13705,0.07905608,1116926.9,8360432,0.7444869,913.8347,3,207987.23,2869342.5,27218.29
769500,0,2,2,0,0,439,2981,98,3,3,698,19.420637,0.8337038,1297206.1,5212872.5,0.9006768,1290.8773,10,195373.16,3518031.2,3167869.8
770010,1,0,1,0,0,5235,2221,68,13,6,1300,31.473492,0.14234701,2614222,8668217,0.97482157,234.03497,4,55415.8,2570029.5,8704466
770012,2,1,1,0,0,7344,3194,76,17,6,4561,14.75858,0.31028545,2182831.2,825310.44,0.8719789,209.54544,5,59285.098,2347072,1468022.2
770425,1,0,0,0,0,6131,1472,94,34,5,747,34.70539,0.45584795,519825.4,3677526,0.5131429,69.08716,3,7723.825,3244526.2,2969743
770765,2,2,2,0,0,5190,5781,6,4,1,795,3.4164793,0.71246547,1908880.8,6241807.5,0.30916134,728.39935,2,39390.496,1836802.5,7622623.5
771746,1,2,0,0,0,4936,5919,50,23,2,620,3.3621786,0.32744756,2640428.5,7944293,0.265055,551.505,1,201889.4,3129213.8,1189326.5
771801,0,0,0,0,0,5287,302,19,17,7,3487,35.202736,0.02791308,1147626.6,8967337,0.93376356,14.424383,4,196356.9,1709762.2,10055388
771925,0,1,0,0,0,8220,2917,27,24,1,702,23.386847,0.32011318,1135171.6,4840460,0.73395014,1320.4448,4,142631.55,1101941.4,1467603.9
774292,1,0,0,0,0,1128,8177,89,32,0,2855,19.15232,0.65806156,1391783.1,4659716,0.518839,830.5054,6,15341.523,1379947,400556.3
774912,2,1,2,0,0,8540,824,42,30,0,4736,19.69727,0.23947388,867079.1,4587131.5,0.6784016,874.7701,8,149147.78,1271801.9,2373406.2
776247,0,2,1,0,0,1463,3133,69,55,1,2306,16.083012,0.41179302,1813250,2456329,0.8658178,1252.0963,1,68860.03,1068059.5,12972192
776396,0,0,0,0,0,7947,3948,12,47,3,321,4.23775,0.18438706,1352309.2,6773097,0.30124548,420.8298,10,85828.14,3426377.5,3688047
776566,1,0,2,0,0,2045,6980,36,13,5,1406,22.897919,0.19045232,232433.72,6381832,0.23345508,142.83707,11,116469.73,1937944.8,11865285
776962,1,0,1,0,0,9597,52,42,21,4,58,24.124807,0.521273,2562515,7590948,0.6475282,1378.4178,10,78678.125,2011436.6,6668323.5
778604,2,2,2,0,0,9349,8873,73,28,1,2880,24.971016,0.78439724,1351478,6029495,0.81412244,735.2763,10,125543.22,1082832.4,7423204
778699,2,0,1,0,0,1030,2018,24,31,1,1644,29.147888,0.337186,437398.78,2944259.2,0.085572146,526.30347,0,43431.016,595704.5,2000232.6
779310,0,1,1,0,0,1810,2332,43,24,4,2504,8.088932,0.04844597,1221207.1,2164681.8,0.51519996,218.1623,6,86786.99,762311.56,733258.56
779966,2,0,2,0,0,1075,383,19,5,7,1630,21.471344,0.10279138,1804877.6,7480370,0.19390616,81.49999,0,109817.88,1012047.6,10118621
779994,2,0,0,0,0,9937,3219,38,36,4,3770,31.192574,0.4301578,2435601.8,4807262,0.08104867,1757.8813,5,186819.42,2829069.5,4697772.5
781056,2,1,2,0,0,6907,4629,57,54,3,548,12.456584,0.26086864,1637194.5,263518.66,0.33236623,1608.9971,2,51988.887,1122148.4,10195898
782341,1,1,1,0,0,4297,2184,15,50,3,4256,14.945828,0.6557127,2625117.5,4118581,0.6215227,772.6805,6,22842.516,515234.16,7329608
782454,1,0,2,0,0,9668,4816,89,40,1,1013,26.390362,0.71661055,2300322.2,4125578.8,0.72792983,914.34595,1,23359.852,192261.75,308753.62
783980,1,1,0,0,0,2820,9113,86,53,7,3031,26.714275,0.22814518,2328454,2449750.8,0.19545062,881.1644,10,201797.6,2649784.8,11773347
784523,0,0,1,0,0,2062,9289,13,49,6,3519,23.721334,0.10776912,2685419,3030243.8,0.32049802,661.72015,9,37330.07,3436731.5,2554278
785307,0,0,1,0,0,586,3726,22,10,5,4437,30.510015,0.22289068,2620076.5,1303239.4,0.18161845,709.2136,9,146502.47,921769.2,2369781.2
785528,1,1,1,0,0,7664,1641,8,48,6,2409,34.028484,0.774604,469415.9,100952.52,0.45169273,165.79066,4,121232.59,1775892.8,7396198.5
785927,0,2,2,0,0,3272,2749,85,19,0,3040,27.387566,0.24163362,196805.06,4558147,0.24579103,867.0657,8,181321.45,3257170,4136066.5
786651,2,0,2,0,0,840,8834,23,58,5,46,7.0310926,0.39373752,216164.33,6721799.5,0.6124489,1048.1431,2,9858.99,2035567.1,1685332.2
786715,1,0,1,0,0,3196,4199,45,5,7,3223,30.753197,0.9345404,1586414,7279978.5,0.8199786,1404.6093,1,186483.48,860629.8,12895020
788765,1,2,2,0,0,5359,6639,19,49,5,1132,33.23154,0.2969307,228680.08,5678668,0.2645046,484.34644,4,97374.234,1236774.1,8098195
791110,0,0,1,0,0,2711,5932,35,19,1,2,23.046085,0.005911701,1661573.5,2726770.5,0.8667151,635.1708,11,133932.27,2963014.8,413271.9
791350,0,2,1,0,0,8424,928,99,4,2,324,24.571306,0.8230136,25317.164,3970622.8,0.49133343,87.17094,9,219337.25,3331354.2,1515489.5
792002,1,0,2,0,0,91,9592,76,22,5,3308,26.967134,0.93256783,2016343,5628739.5,0.35829988,1155.2728,3,9820.249,2441965,9108896
793990,0,1,2,0,0,903,252,87,23,5,2986,6.0239105,0.27749345,1546930.4,409820.3,0.2604802,1677.4325,7,205743.28,2753840,7272301
794649,2,0,0,0,0,8424,81,16,26,4,2203,33.657104,0.9419531,1296329.8,7320651,0.53769976,426.3886,6,157791.1,935324.1,849368.25
795920,1,1,1,0,0,7762,5128,61,47,3,1658,25.616714,0.4966129,1791570.6,6373968.5,0.002321138,73.599815,1,59146.094,2808247.2,4480441
796435,2,1,0,0,0,2177,6515,34,4,6,4854,34.80886,0.010958546,2638391.2,7574804.5,0.24556744,1199.4799,3,65721.56,2538988.8,9412934
798153,1,0,0,0,0,5440,428,38,44,1,1216,5.90744,0.19136116,2398312.8,7522884,0.14792328,1517.3524,9,169555.19,1265305.1,10380253
798798,2,0,2,0,0,1121,1470,25,35,7,2811,13.214505,0.22126184,2710351,3845309.5,0.5074361,391.73502,7,133642.1,1448133.5,12024055
799340,2,1,0,0,0,155,7390,64,7,7,4441,15.922045,0.69219834,1182731.4,2189581,0.68792605,1427.9963,10,74217.5,1315761.5,4965716.5
799362,1,1,0,0,0,2924,5777,61,7,5,3670,16.640856,0.50582546,935164.8,1079296.9,0.764988,615.6045,1,156947.23,1766676.1,12161031
800251,1,0,1,0,0,6559,1873,51,53,4,1732,5.1643953,0.69648606,1003828.1,2698119,0.064229436,1542.6925,3,77871.45,2463839,8398257
800639,0,1,1,0,0,5500,1782,60,37,4,3690,3.7550943,0.561151,2591578.2,3860143,0.63984674,1019.76855,7,126071.695,2744948.2,10880573
801168,1,1,1,0,0,9961,7218,81,39,6,912,22.527338,0.27988428,288503.28,1038837.94,0.16581945,1243.5879,6,134507.5,476838.66,7422857.5
802699,1,2,2,0,0,5589,8517,7,0,3,2332,36.13646,0.5617864,2299261.5,3124088.8,0.5729575,1595.3475,2,19979.715,551718.06,1417346.9
802739,0,1,1,0,0,6627,4503,76,46,1,4329,32.91529,0.7496016,2266936,5977104,0.08753033,507.08493,3,198838.12,317104.03,7566135
806554,0,2,1,0,0,9911,120,54,31,7,3644,24.912313,0.82389694,1349639.8,918005,0.5173766,1225.2684,4,174294.89,1374770.8,4515930.5
806666,2,0,2,0,0,4716,1543,30,8,0,85,35.07726,0.61343884,2196003.8,5333505.5,0.861416,505.6066,7,25014.64,2239227,6837749.5
808835,1,0,2,0,0,9614,5463,63,45,3,1735,6.5897365,0.016770303,126918.695,4192376.8,0.18423256,1209.5969,1,127087.07,658177.1,610224.7
810071,2,2,0,0,0,6616,6123,23,4,5,2399,6.6567936,0.15191212,1625827.5,7134503,0.20682123,1744.625,7,44043.863,1129056.1,1093500.9
810654,1,2,1,0,0,2647,8872,32,49,0,2403,33.15322,0.50067973,2544515,3854737.5,0.9212339,1125.8717,1,142342.9,74525.56,3305457.8
811896,1,2,0,0,0,6333,8760,29,23,3,543,15.927076,0.28942403,456586.84,6453052.5,0.58692914,234.71367,8,4239.383,1937962.4,8960497
813710,0,0,2,0,0,9858,5256,69,20,4,1263,32.36969,0.5888244,1482498.2,1794532,0.9265429,634.3513,3,103841.07,2824115.8,11429571
814105,1,1,0,0,0,6136,7015,95,15,1,2649,36.653366,0.9787647,833939.94,318945.62,0.15152887,933.2375,6,74795.9,1575655.9,3296931.8
814397,2,0,0,0,0,9221,366,48,39,6,3003,2.3302019,0.21839157,483624.6,8286984,0.005570842,600.1493,3,161421.31,2174832.5,12792069
814504,2,2,0,0,0,7884,4605,97,38,5,4687,21.399824,0.51669717,1243809.2,8696671,0.5542665,1371.22,0,47371.4,211675.89,6706243.5
815775,0,2,0,0,0,3084,478,5,29,5,2016,27.974674,0.2589421,12369.873,6626639.5,0.49214676,1797.0388,1,141138.17,497608.84,7614049.5
815979,0,1,0,0,0,6931,1255,22,16,1,744,13.021072,0.6369881,2580957.2,8571717,0.14181598,1769.9313,8,119241.93,2772085.2,8765218
818431,2,0,0,0,0,7664,3973,94,55,0,1066,23.40403,0.8341669,829037.9,3610036.8,0.64014065,51.582954,0,193053.83,1373016.9,11967732
818432,2,0,2,0,0,3558,7137,53,3,2,4964,24.853405,0.07845898,2226786.5,1845833.2,0.024447711,1348.3397,2,6244.9995,1395702.1,12515681
818871,0,1,1,0,0,5392,7034,28,57,2,182,22.995302,0.94716203,2299185,8949318,0.49786073,671.0799,3,153125.28,247895.55,7528832.5
821439,0,0,0,0,0,9678,5831,45,13,6,987,21.191723,0.3411793,2690626.8,2587349.2,0.86495805,379.03305,4,24911.742,59421.207,7917062
822357,2,2,1,0,0,4831,2060,48,28,2,4202,2.8731604,0.8021065,2710057,6724014,0.09123557,1203.807,7,128792.09,2410173,2865253.5
825134,0,1,0,0,0,6994,1238,79,2,7,1555,18.679325,0.5070965,1244376.8,4218716.5,0.4521282,76.76654,1,7444.213,2479237.2,2135286.2
825433,2,0,1,0,0,9686,641,39,45,1,1470,26.65491,0.09769365,2596827.8,5447197.5,0.4439361,1347.7218,2,204751.95,793460.4,7023814
825985,0,2,0,0,0,5932,6080,69,55,7,3118,3.4754279,0.38132253,1723937.6,7138937.5,0.4267823,1185.6038,8,91263,2983603.8,12916721
827563,1,1,0,0,0,5148,5801,24,8,1,3365,5.3841157,0.9646526,2712422.8,4651429,0.60804045,882.78925,3,72671.22,3230048.8,10252128
827966,2,0,2,0,0,4500,9403,19,29,6,3408,5.0114365,0.53966415,2092275.2,1103454,0.09412134,758.6286,7,190790.77,668687.2,12511026
830441,1,2,2,0,0,3202,4589,15,23,4,3385,34.19155,0.07932074,987595.06,379731.25,0.7951928,561.5962,3,12469.322,590867.25,654085.75
830776,2,2,0,0,0,6580,3369,13,39,4,2300,28.44291,0.847197,195230.36,6240156.5,0.94910127,1167.4053,9,147367.56,116089.73,8883348
830817,2,2,1,0,0,3481,6066,63,24,4,879,15.732859,0.42004532,1364596.2,1196623.6,0.9623672,1609.3469,0,397.5907,3103841.8,5985192.5
831319,2,1,0,0,0,9890,6667,19,14,7,3286,5.4276276,0.88568735,2557126,3912220.5,0.7180618,1658.1213,4,150981.5,3035562.8,4676662
832003,2,0,2,0,0,3868,8122,68,52,6,4138,14.619573,0.30862272,99445.29,325719.72,0.43034652,1313.3782,8,163702.23,425501.25,2347763.2
832390,1,1,0,0,0,4644,2723,40,11,5,2831,21.677937,0.73178446,1250862,3945428.8,0.59218067,96.08112,10,213101.06,1455286.6,3088921.2
832538,2,0,0,0,0,4999,6569,4,38,5,4245,11.825475,0.47708482,2159005,8705055,1.0075315,832.54156,11,182424.64,3218560.8,9607913
837078,1,1,1,0,0,3726,6165,92,41,0,1819,9.309396,0.8093584,1348071.4,959066.1,0.61261076,1384.075,10,105123.1,2548394.5,3550221.2
839001,2,0,0,0,0,3985,8751,16,27,0,408,8.753835,0.64239675,461044.56,6950890,0.34410518,1182.1449,3,99900.625,901472,6666273
841042,1,0,2,0,0,2760,1279,56,36,3,3064,11.774961,0.72088885,2427436,1184300.2,0.17504415,402.52875,2,65529.8,906140.75,10261746
843182,0,1,1,0,0,6155,3965,99,20,1,2357,16.084976,0.5898418,984534.94,6924515.5,0.24680199,1130.8425,1,159706.03,1519393.4,12901144
843375,1,2,1,0,0,7366,7653,90,42,0,4161,2.5601122,0.20208786,684131.8,8623591,0.41798544,1195.7365,7,95749.96,3484636.5,615015.8
844679,1,0,1,0,0,1789,5717,27,3,4,470,19.070919,0.17520705,1077218.8,4001826,0.3957461,1564.6171,8,198595.34,3008433.5,5952707.5
845039,0,1,0,0,0,7828,7156,100,29,0,489,3.2412238,0.9007679,1524054.1,8294150,0.2353582,1664.1036,5,38433.04,643208.3,1365634.6
847555,1,0,0,0,0,3821,6936,80,26,2,4000,29.563215,0.9530699,390996.53,6110412.5,0.5302615,317.70218,5,86705.61,510511.38,404445.3
847614,2,0,0,0,0,6896,8971,2,20,4,2319,25.782398,0.24259657,2224962.5,576311.8,0.5237412,605.38324,5,42333.15,717688.56,11432933
848165,0,2,1,0,0,8485,9868,60,7,5,4236,7.1917057,0.6455976,1023026.9,8342776,0.6346321,5.7764053,9,25774.389,457796.25,7514299
848820,1,0,1,0,0,2055,418,80,40,7,3226,35.82499,0.53635037,2204642.5,8821155,0.8563594,1292.5833,6,64250.47,1036050.5,11906580
851116,2,2,1,0,0,8304,2497,61,58,0,2529,28.158115,0.3801931,942073.1,8831875,0.9924205,1028.0612,7,158183.92,1141512.1,3263778.8
851440,2,0,2,0,0,5569,4871,50,52,4,4155,25.856821,0.04376356,737628.94,7598675.5,0.20360701,916.94543,7,93765.22,2141279,11863504
851540,2,2,0,0,0,4086,2708,91,28,5,69,3.281989,0.68850917,2400561,5902561.5,0.85075104,755.87823,9,183133.7,2664968.5,8288003
851689,1,0,1,0,0,2897,5197,83,15,6,861,1.4283638,0.47382405,244667.25,9015871,0.061560877,922.1771,6,183571.7,1317122.4,10323060
852737,2,1,0,0,0,432,8189,54,48,6,1268,12.547532,0.85623634,913086.25,351246.56,0.18279885,959.2224,0,117802.6,327666.7,8634469
853758,2,0,2,0,0,6054,4092,80,46,3,2973,30.30814,0.19883657,64905.527,1370329,0.8725581,1409.3674,8,197787.16,843994.75,10703475
854683,0,0,2,0,0,3580,7595,38,37,1,1344,6.1360846,0.3174357,1126170.5,5148879,0.8753147,897.2117,3,51152.766,1582520.8,4977844.5
856870,2,1,0,0,0,7419,1713,16,55,4,242,31.874409,0.20178862,368886.5,3537863.8,0.84219605,169.77321,3,162209.78,1836798.6,7715503.5
857585,1,1,1,0,0,5188,3492,48,5,2,1579,15.359206,0.21680701,2637137,1861716.6,0.2879368,211.02805,2,176321.77,2127302.5,11380005
858320,1,2,0,0,0,484,1938,77,3,0,2058,19.404953,0.7015584,2621386,1462588.8,0.6326313,886.1504,3,20878.666,499965.34,10959932
858637,0,2,1,0,0,4766,5450,18,42,0,2805,19.794651,0.4311473,2188314,6790215.5,0.5143466,1726.3386,10,102251.85,1981414.5,9405858
858961,2,1,0,0,0,4117,7407,82,2,1,4425,17.764156,0.84044594,313541.84,4187889,0.28681818,1284.8772,11,87192.11,2168137.2,12807243
859375,1,1,1,0,0,2674,8693,91,18,2,1240,15.149309,0.67119324,53276.71,3910087.5,0.12638122,299.84854,11,141237.78,1215298.2,2049738.6
859743,1,2,0,0,0,3621,1036,48,25,1,2583,13.439936,0.21923675,1190590.6,5398036.5,0.69461787,389.94073,8,64299.535,2520800.5,4156375.5
863488,1,2,2,0,0,5664,1397,83,28,4,1077,35.570503,0.075281925,1134969.1,9055322,0.8009133,275.49698,7,32898.83,2586287.5,6108869.5
863685,1,0,2,0,0,2633,3024,100,5,3,4529,7.4676814,0.9758598,2629685.2,7048721.5,0.3046362,122.7793,8,183443.53,334723.2,3905716.8
863834,1,2,0,0,0,7914,1690,100,14,1,3737,25.100994,0.4279141,1959653.2,5776463.5,0.8024158,217.83131,11,54942.254,1191509.4,8817488
864336,0,0,2,0,0,5455,7322,38,36,0,1907,26.22271,0.19524606,252208.23,5147191.5,0.32821882,1721.2754,7,77450.89,3431933.5,6630991.5
867023,2,1,0,0,0,4979,4955,81,40,0,661,34.158417,0.73745877,2026982.6,611040.2,0.05876947,793.9608,0,113738.26,2186006.2,2724132.5
867095,1,1,1,0,0,2076,643,85,6,1,2122,24.885395,0.010105021,2703996.5,2162326,0.92456996,1316.1692,5,98752.8,648886.25,11969578
868820,0,0,2,0,0,669,127,79,3,7,4933,29.96353,0.3639377,1639915.5,7168445.5,0.7909054,551.17883,3,183660.14,351816.38,4159641.2
869757,2,0,0,0,0,59,3387,25,31,2,1289,16.76902,0.834775,1254442.9,3778038.8,0.06087954,206.28859,0,224378.94,672112.25,9460776
870512,0,2,0,0,0,8627,2915,88,32,2,2569,12.699036,0.7172263,455430.03,5236577,0.83822393,822.2067,4,92188.93,2168215,3100319.5
870651,2,1,1,0,0,9545,1986,80,27,1,4681,3.9818676,0.7142742,2112284.8,4234377,0.8318493,7.259023,1,184561.88,2192045.2,5832692.5
871672,0,0,1,0,0,2009,3586,79,40,4,387,22.531954,0.67144305,967454.94,2950589.2,0.3616981,1078.8817,6,159566.84,2138856.5,5522714.5
872052,1,0,2,0,0,1673,4157,66,15,7,357,1.361742,0.63202626,848047,5627774.5,0.20451318,762.41327,7,40618.207,2398725.8,10277252
872809,0,2,0,0,0,7857,2683,10,33,6,544,31.575048,0.94959927,1390966.1,5391760.5,0.03927849,1643.7874,2,160190.94,731483.25,11040008
873715,0,2,1,0,0,4843,4364,41,27,4,550,36.760456,0.79006535,1601974.8,5903804.5,0.27813828,1488.7489,8,193698.52,2334653.5,3396429.2
